Store_Number,CATEGORY,18-01-01,18-01-02,18-01-03,18-01-04,18-01-05,18-01-06,18-01-07,18-01-08,18-01-09,18-01-10,18-01-11,18-01-12,18-01-13,18-01-14,18-01-15,18-01-16,18-01-17,18-01-18,18-01-19,18-01-20,18-01-21,18-01-22,18-01-23,18-01-24,18-01-25,18-01-26,18-01-27,18-01-28,18-01-29,18-01-30,18-01-31,18-02-01,18-02-02,18-02-03,18-02-04,18-02-05,18-02-06,18-02-07,18-02-08,18-02-09,18-02-10,18-02-11,18-02-12,18-02-13,18-02-14,18-02-15,18-02-16,18-02-17,18-02-18,18-02-19,18-02-20,18-02-21,18-02-22,18-02-23,18-02-24,18-02-25,18-02-26,18-02-27,18-02-28,18-03-01,18-03-02,18-03-03,18-03-04,18-03-05,18-03-06,18-03-07,18-03-08,18-03-09,18-03-10,18-03-11,18-03-12,18-03-13,18-03-14,18-03-15,18-03-16,18-03-17,18-03-18,18-03-19,18-03-20,18-03-21,18-03-22,18-03-23,18-03-24,18-03-25,18-03-26,18-03-27,18-03-28,18-03-29,18-03-30,18-03-31,18-04-01,18-04-02,18-04-03,18-04-04,18-04-05,18-04-06,18-04-07,18-04-08,18-04-09,18-04-10,18-04-11,18-04-12,18-04-13,18-04-14,18-04-15,18-04-16,18-04-17,18-04-18,18-04-19,18-04-20,18-04-21,18-04-22,18-04-23,18-04-24,18-04-25,18-04-26,18-04-27,18-04-28,18-04-29,18-04-30,18-05-01,18-05-02,18-05-03,18-05-04,18-05-05,18-05-06,18-05-07,18-05-08,18-05-09,18-05-10,18-05-11,18-05-12,18-05-13,18-05-14,18-05-15,18-05-16,18-05-17,18-05-18,18-05-19,18-05-20,18-05-21,18-05-22,18-05-23,18-05-24,18-05-25,18-05-26,18-05-27,18-05-28,18-05-29,18-05-30,18-05-31,18-06-01,18-06-02,18-06-03,18-06-04,18-06-05,18-06-06,18-06-07,18-06-08,18-06-09,18-06-10,18-06-11,18-06-12,18-06-13,18-06-14,18-06-15,18-06-16,18-06-17,18-06-18,18-06-19,18-06-20,18-06-21,18-06-22,18-06-23,18-06-24,18-06-25,18-06-26,18-06-27,18-06-28,18-06-29,18-06-30,18-07-01,18-07-02,18-07-03,18-07-04,18-07-05,18-07-06,18-07-07,18-07-08,18-07-09,18-07-10,18-07-11,18-07-12,18-07-13,18-07-14,18-07-15,18-07-16,18-07-17,18-07-18,18-07-19,18-07-20,18-07-21,18-07-22,18-07-23,18-07-24,18-07-25,18-07-26,18-07-27,18-07-28,18-07-29,18-07-30,18-07-31,18-08-01,18-08-02,18-08-03,18-08-04,18-08-05,18-08-06,18-08-07,18-08-08,18-08-09,18-08-10,18-08-11,18-08-12,18-08-13,18-08-14,18-08-15,18-08-16,18-08-17,18-08-18,18-08-19,18-08-20,18-08-21,18-08-22,18-08-23,18-08-24,18-08-25,18-08-26,18-08-27,18-08-28,18-08-29,18-08-30,18-08-31,18-09-01,18-09-02,18-09-03,18-09-04,18-09-05,18-09-06,18-09-07,18-09-08,18-09-09,18-09-10,18-09-11,18-09-12,18-09-13,18-09-14,18-09-15,18-09-16,18-09-17,18-09-18,18-09-19,18-09-20,18-09-21,18-09-22,18-09-23,18-09-24,18-09-25,18-09-26,18-09-27,18-09-28,18-09-29,18-09-30,18-10-01,18-10-02,18-10-03,18-10-04,18-10-05,18-10-06,18-10-07,18-10-08,18-10-09,18-10-10,18-10-11,18-10-12,18-10-13,18-10-14,18-10-15,18-10-16,18-10-17,18-10-18,18-10-19,18-10-20,18-10-21,18-10-22,18-10-23,18-10-24,18-10-25,18-10-26,18-10-27,18-10-28,18-10-29,18-10-30,18-10-31,18-11-01,18-11-02,18-11-03,18-11-04,18-11-05,18-11-06,18-11-07,18-11-08,18-11-09,18-11-10,18-11-11,18-11-12,18-11-13,18-11-14,18-11-15,18-11-16,18-11-17,18-11-18,18-11-19,18-11-20,18-11-21,18-11-22,18-11-23,18-11-24,18-11-25,18-11-26,18-11-27,18-11-28,18-11-29,18-11-30,18-12-01,18-12-02,18-12-03,18-12-04,18-12-05,18-12-06,18-12-07,18-12-08,18-12-09,18-12-10,18-12-11,18-12-12,18-12-13,18-12-14,18-12-15,18-12-16,18-12-17,18-12-18,18-12-19,18-12-20,18-12-21,18-12-22,18-12-23,18-12-24,18-12-25,18-12-26,18-12-27,18-12-28,18-12-29,18-12-30
229,1,0.00,1998.59,1208.33,1249.56,1419.43,2104.17,1624.14,1175.64,1126.13,1697.67,940.45,1327.29,1657.97,1326.71,787.82,976.15,1168.51,804.69,1413.00,2428.46,929.85,821.01,831.58,882.50,914.10,2191.30,1652.19,1110.43,1250.06,1000.46,1373.83,1803.21,1470.00,1281.60,1124.69,2003.63,909.73,1155.87,929.81,1204.16,3311.37,844.60,1192.77,2225.71,341.76,983.28,1323.80,1769.66,897.99,526.26,1733.59,977.38,661.11,1930.03,1009.91,511.28,574.28,973.00,1813.26,635.99,1517.60,1001.21,1246.70,310.26,1044.01,186.01,541.89,1913.14,751.84,2779.77,1343.56,428.26,1371.04,1442.37,540.46,1793.61,721.82,1143.96,1353.85,1362.22,466.67,983.75,3475.47,1095.46,1346.31,1547.46,2474.26,3377.79,1841.54,150.23,0.00,2756.09,1223.76,2094.03,651.41,2075.25,1987.98,685.01,1231.80,1188.31,712.54,714.47,922.64,1568.92,1305.50,2767.36,1431.90,1744.53,2325.89,1481.54,2390.08,2199.00,1442.14,941.02,956.67,1484.08,2227.41,2749.59,2257.38,865.42,1545.36,1058.54,1079.25,2115.97,3393.37,1857.11,566.92,754.49,1116.73,1437.04,1295.42,2189.82,1922.75,567.20,780.62,1472.71,1623.08,2022.10,1595.97,2236.70,2151.63,922.33,1207.67,1446.44,1691.72,1119.97,1146.56,924.92,1073.65,1804.93,1063.78,1507.00,2285.77,1681.73,1038.86,2719.56,2301.52,1152.95,681.79,1211.21,1045.36,591.61,683.08,873.05,3501.14,2089.01,2401.03,1777.23,1541.70,1509.40,1751.74,1461.66,2188.84,3219.23,1732.15,1297.31,1444.18,1173.50,1490.58,3222.61,1820.39,1580.50,1782.01,1340.95,1534.37,2473.70,1439.71,1874.53,1157.84,1812.29,1416.40,1029.53,1848.62,2777.27,3287.58,2381.90,906.32,1643.06,1588.26,1944.62,3072.58,1802.40,2475.68,2536.21,1907.15,885.12,2604.57,1542.91,1286.28,1211.45,1720.12,1890.15,3759.55,1284.93,2558.16,3072.45,2251.41,462.63,2834.03,1311.48,1728.54,2376.90,1459.23,3083.92,1648.24,1182.93,1879.82,2515.15,3670.85,1690.05,2224.60,2766.93,1506.26,3000.45,2528.39,3235.98,2769.54,2427.16,2572.29,4003.62,908.73,2313.51,2317.23,2093.77,1130.97,1321.89,1568.60,551.85,300.24,1317.41,1576.48,1921.46,2289.51,2075.08,1179.93,982.62,2603.26,4057.60,2109.40,3283.94,938.83,2704.49,1019.54,3648.52,3987.04,1657.02,1378.60,868.02,1872.19,700.87,1166.67,1561.12,783.32,1414.00,547.33,463.13,789.95,1734.84,1433.81,646.88,567.28,1315.54,442.79,635.93,1046.45,2106.28,668.36,460.58,634.72,940.25,886.78,884.89,1128.17,1311.06,144.56,299.12,1196.61,956.24,1392.61,1553.75,821.01,905.76,304.71,318.74,94.71,1461.93,1630.97,1119.52,201.35,656.24,0.82,547.44,1660.68,339.10,693.57,1433.64,736.41,1631.55,827.32,1727.02,1290.46,887.10,965.38,338.74,1746.33,1237.54,8714.41,2087.09,1489.06,796.53,638.67,2163.06,883.21,1559.68,4967.41,1266.51,1351.34,1661.64,1750.01,862.68,2839.75,1443.34,1142.99,1689.49,1828.72,2071.70,1390.40,4292.04,4021.52,1945.38,3138.48,3118.35,3075.67,3238.94,3710.54,4513.53,4552.92,3656.26,0.00,10526.14,3632.72,3120.73,2597.84,2486.33
238,1,1522.98,2692.31,1760.00,1822.68,1860.45,2957.51,2269.68,1432.65,1631.49,2641.26,1203.53,2854.48,3493.63,1646.37,2032.02,1058.96,1740.37,1442.38,1818.03,2953.70,3774.23,1097.43,697.49,462.17,2048.26,1625.33,2591.79,1474.31,2000.92,1814.85,4036.88,1152.89,1568.36,1913.01,1060.84,915.58,984.39,1435.71,1128.64,3048.02,3316.93,3185.01,2597.29,2435.77,1421.60,842.92,1726.42,2996.83,2781.64,1259.39,1330.34,1690.50,2551.14,2106.87,3241.19,1633.98,1488.33,1373.11,1212.88,2222.26,1655.09,1551.33,1619.11,1056.85,1186.72,1757.42,1785.76,1884.58,4331.92,2358.01,1957.88,692.08,1855.06,1985.39,2330.94,3373.92,2488.22,964.79,730.89,1568.20,1421.65,1782.62,1712.67,887.22,1493.19,2958.56,2444.35,2380.12,3164.66,4604.56,1321.02,1905.00,1369.75,1369.24,3196.00,2782.87,2940.71,2267.66,1590.94,1390.29,2585.37,1860.53,3005.87,2436.54,2425.36,1469.55,1371.73,1628.36,3541.85,3029.36,3507.09,2474.73,1413.16,1988.28,2125.82,2219.65,3021.99,3861.82,2736.90,1532.00,1945.90,3044.11,2994.88,3542.68,4929.74,2525.15,1462.95,1747.06,1450.30,2866.82,2548.44,3519.20,2173.25,2028.06,1843.07,1749.96,1494.16,2649.96,3073.83,1900.43,1454.15,1577.53,1310.08,3053.51,3658.06,2882.01,3917.82,1796.90,1350.31,3833.91,1419.84,4532.22,2774.75,1390.31,1127.61,1955.44,1919.70,1988.66,2070.44,2829.52,1779.24,1408.11,3003.72,2189.99,1398.77,3596.22,2627.91,2088.36,2184.47,3376.19,2703.67,2698.69,3348.33,3591.78,2648.59,1202.24,1109.89,2102.57,2059.43,4550.08,1972.88,1229.69,1903.23,1958.27,3457.63,3514.31,3514.59,2348.78,2391.14,3279.11,2125.86,1347.66,3361.89,3143.79,4242.53,2008.24,1977.40,2027.85,700.02,2350.74,3152.30,3417.30,2818.40,728.74,2704.01,3064.69,1913.16,3993.04,4548.30,3360.70,2485.10,2876.67,2128.53,2844.68,3622.89,4932.35,2542.40,3159.58,2787.34,2635.54,3026.66,3550.14,3630.83,3804.65,3940.79,3132.69,2773.27,2534.04,4167.06,3937.57,3935.70,1709.40,4353.73,3321.61,2988.15,3866.64,3904.24,3825.67,3529.71,3572.39,3326.91,4743.02,4296.33,4671.04,3105.73,4457.34,6088.71,2247.39,4336.34,6733.61,5195.61,3574.16,1453.15,3403.87,1944.16,3419.57,3245.60,5434.67,2919.81,4220.99,1732.53,3607.14,3535.40,3776.93,4977.98,3057.63,2425.43,2310.60,2646.85,1423.58,2949.38,4156.15,2062.16,1145.17,2558.98,1450.49,2260.96,2562.27,1743.60,2005.93,589.25,1312.37,1513.66,64.56,3012.75,3585.10,1913.56,1085.65,1295.04,2053.75,2505.34,1350.91,3303.14,3781.10,315.28,1991.83,2536.80,1138.25,1549.92,2638.82,1832.43,922.70,1047.08,1172.29,1681.90,1570.54,1829.82,2061.59,1405.32,773.07,855.24,1805.70,2085.54,2747.38,2788.85,1474.24,2219.22,523.74,1414.74,1592.68,1595.44,1851.82,1150.25,1832.88,1597.90,2159.69,8563.00,3069.75,2764.42,2460.78,1921.02,1849.74,1831.18,1716.49,5269.95,2555.69,1961.00,1688.67,1506.81,2445.12,3131.27,3635.45,3696.39,2052.77,2004.12,4082.81,4427.81,4710.27,6017.79,5785.63,5130.85,5286.46,5054.23,5596.15,6369.40,7885.50,7982.42,4505.93,0.00,14256.64,4507.60,3751.30,3212.29,3094.82
246,1,1753.76,3100.28,2026.70,2098.88,2142.37,3405.67,2613.61,261.05,1160.32,2029.80,2371.56,2919.03,2487.54,2254.95,2006.51,718.52,2872.62,1877.28,982.42,1908.31,2203.71,1646.82,1778.94,1722.41,1892.33,1222.22,3487.38,1385.06,1192.97,1112.56,2300.78,2635.08,1042.58,4397.11,1923.68,1752.44,1185.18,1188.11,1663.23,1459.10,5088.77,2870.01,1902.85,1017.48,2410.79,1497.89,2745.95,4213.02,2902.67,2282.88,915.79,2060.17,2462.48,2759.56,2938.25,3765.37,1375.78,2199.78,1892.59,559.95,1927.32,5054.46,3327.80,1341.41,2296.43,2453.49,3560.86,2406.32,4847.65,3825.62,2235.51,746.41,2575.09,1664.14,2277.50,2315.21,4393.37,3326.99,1366.81,2999.06,698.59,2631.29,5401.59,2496.15,1511.87,2790.44,1515.02,2187.17,2979.71,4613.53,1998.86,3217.56,1582.19,2454.74,1668.81,3583.14,2791.49,2062.27,1827.99,773.06,2107.19,1547.25,1812.06,3326.64,3681.75,1503.43,1426.89,2016.43,1340.02,2399.79,4039.83,3326.49,2403.56,1460.66,2205.40,1497.00,3394.67,2505.13,3342.30,1112.53,1601.62,1287.44,2277.39,3793.94,2700.72,2123.97,1975.63,2648.92,2101.89,2853.07,2917.35,4118.13,3398.69,1048.83,1013.50,3102.16,2680.85,2560.86,3150.12,3387.48,4914.35,531.63,3551.07,1617.70,2601.12,3998.12,2717.34,2531.54,1848.95,1684.55,920.15,2188.62,3919.78,3868.35,1424.19,1292.55,2139.37,1617.78,3074.18,2896.10,2128.21,1361.70,1550.94,2585.35,2411.34,3389.95,4606.25,2717.27,1824.16,1546.02,2382.74,2927.56,2973.44,6656.20,3296.83,1348.54,2780.05,3104.30,3369.63,2119.91,1884.68,2768.74,2938.70,1331.90,1294.84,2982.36,2008.45,3700.00,1291.13,1633.01,1358.77,3220.56,3301.66,3786.90,2594.17,3397.68,1759.94,3240.15,2850.57,2043.11,1614.49,3749.58,3751.00,3012.49,1456.99,4156.13,2727.11,3295.56,3234.43,3298.40,1716.77,2118.75,2220.78,2520.27,2353.26,2570.93,3347.03,2475.50,2128.22,2228.44,1518.81,1910.96,2120.56,3070.62,1683.12,2443.44,2870.18,4159.25,2265.47,4631.09,4147.32,4010.88,1517.62,1771.19,2780.11,3717.17,2407.33,4419.30,2592.21,2122.83,4386.59,1966.24,2849.17,4393.86,5206.84,4530.57,1834.17,1525.64,2555.71,4589.15,4168.57,2328.84,768.46,1578.49,2481.17,5095.71,2361.08,2318.06,4502.44,1118.70,1228.05,2082.90,2300.82,2717.20,3037.80,2525.31,1431.60,2865.16,1142.82,1440.31,1343.05,2744.18,3130.34,1132.68,1617.01,1098.41,1900.55,1588.64,2255.15,1624.84,2118.14,381.60,683.41,1438.41,2141.65,2170.82,2490.56,1654.81,1353.41,1032.56,1381.71,992.22,2169.54,2455.21,2252.09,1188.51,444.28,1924.53,1307.70,2635.21,1473.50,667.16,899.63,584.73,967.00,1424.45,2830.90,2185.30,1417.72,1303.85,1779.75,2888.29,1564.94,2267.39,1999.26,1498.49,479.95,941.22,2126.49,686.69,1517.31,2004.98,822.02,610.12,1062.52,2038.22,9386.05,5634.40,3025.40,1674.07,272.43,619.81,1018.33,287.05,1711.75,2021.64,1531.09,2549.70,2564.94,1842.19,1521.41,3693.04,2734.95,3672.55,3481.66,2317.33,4316.91,6104.13,4503.18,4976.20,3977.88,4098.53,3918.48,4338.62,4938.11,6113.52,6188.67,6201.70,0.00,19622.01,6203.99,5163.07,4421.21,4259.54
267,1,0.00,5063.73,3061.50,3165.96,3596.35,5331.25,4115.00,2368.11,3153.01,2035.94,2615.20,2759.92,2398.68,2467.87,2053.33,3586.71,1808.08,2648.72,3005.84,3229.58,4617.14,2364.97,2028.36,2720.71,1871.00,2688.04,4168.99,2108.10,2088.36,2161.70,2654.03,2179.02,2717.29,5049.70,1823.80,1456.26,1510.90,3347.04,3162.44,2531.93,2464.38,4510.55,1929.48,2424.61,1065.56,2141.16,1922.89,2612.74,2265.22,1311.53,2849.56,1549.32,1949.74,1155.21,2551.23,2899.98,1372.34,1314.20,4111.23,1610.67,3556.98,6953.15,1806.21,2242.47,1091.13,1912.92,1312.99,2764.21,4056.97,3858.50,2304.34,1557.52,1563.36,4166.81,5667.10,4443.14,5294.21,3902.92,1633.65,2293.00,1823.52,3282.85,4171.19,3558.92,2427.76,3206.39,2394.34,4653.80,4827.49,5458.66,3220.09,3732.64,1587.58,4218.30,2872.90,2920.10,5243.87,3714.13,2219.30,1723.25,3121.12,2869.65,4193.29,5045.07,5096.09,3009.18,3144.98,2988.34,1983.66,2007.76,3936.97,2966.56,2029.15,1371.18,1686.63,4602.44,2446.16,3887.95,3846.72,2174.98,4194.00,3397.56,2104.98,4081.54,3527.90,2336.63,3141.74,2024.23,3703.83,2977.36,2644.05,4656.86,3948.56,3488.19,3631.48,2292.38,2177.70,4911.64,3014.95,3104.99,3297.34,2148.12,1838.47,1968.56,4650.35,4310.34,1968.24,3430.61,1931.10,2711.99,2325.11,3655.05,4794.51,2943.40,2636.13,2306.73,2850.66,2009.03,2580.67,2990.65,1943.66,3526.69,991.62,3464.46,3700.74,3553.99,4311.11,4259.02,2894.34,2887.91,4292.57,1170.72,2772.12,3164.43,3755.59,4454.26,2398.80,2824.76,3460.92,3437.99,3111.51,2636.97,3935.99,2292.43,4398.26,4551.23,4445.26,4397.34,3340.00,3571.23,2860.47,3360.19,2766.54,3856.57,4398.84,4879.05,4031.76,5650.57,2112.51,4767.71,5226.37,6680.88,4283.43,3786.30,6465.12,2796.50,2649.84,3363.35,4641.70,4790.06,4956.69,3039.73,3983.76,3481.82,3661.90,3562.96,3846.24,4040.54,4964.72,5167.30,3114.97,3341.65,3427.64,4297.26,4577.50,4620.02,3656.89,3806.63,4392.34,6738.96,3095.23,6789.59,2482.68,3139.51,2895.93,4013.72,3349.57,2291.37,3849.56,6755.60,3060.25,3393.81,4688.60,5564.44,3514.35,4519.93,5542.87,4435.30,2953.80,4273.02,4257.88,5523.36,4658.57,3816.77,3730.58,3392.85,2563.66,4630.95,5189.15,2913.45,4673.00,2715.21,3413.49,3097.64,4601.06,5296.84,2710.01,2136.23,3249.00,3267.56,2496.85,3392.17,3687.69,892.98,3053.66,3072.89,2393.37,2252.46,2508.37,2309.38,1574.61,3389.32,2231.58,1221.85,3813.28,4463.04,3307.28,1954.95,1466.55,1926.96,1544.40,1569.14,2384.07,2511.19,1371.09,2343.88,1831.73,2512.93,2816.14,2609.50,2633.16,673.84,1197.48,995.02,751.77,2121.62,1867.39,3004.07,1484.23,1688.68,1865.61,1188.33,2878.50,3823.65,1778.35,2054.63,688.35,1460.67,968.09,1876.12,2279.58,1953.41,1593.95,1747.10,1601.11,2753.74,13835.19,5889.80,2843.16,4768.70,1062.73,1662.13,2157.98,3206.61,4073.47,3681.93,2793.56,3572.95,3153.26,4027.22,3659.25,5143.59,4257.29,5344.77,6124.15,3943.81,4944.52,6095.23,7867.22,6328.32,7068.27,7022.94,6926.83,7294.52,8356.64,10165.08,10253.78,7332.98,0.00,21111.18,7285.78,6258.92,5210.22,4986.58
272,1,8344.71,14751.71,9643.39,9986.86,10193.78,16204.80,12436.03,8657.82,8157.08,13462.24,7405.36,10874.10,16584.93,10988.66,7989.93,7537.10,9110.17,9894.58,7772.23,14346.33,14931.19,7362.26,9969.37,7782.52,11111.68,8931.05,14581.84,11243.31,9653.13,8601.09,13889.94,11947.35,16291.98,16815.01,14146.76,7626.26,7793.83,9701.63,12750.08,17998.45,19393.78,15915.78,19590.86,10951.24,10109.83,8260.86,14832.05,15407.77,18160.12,7119.31,8443.80,11584.47,8573.06,10059.85,19026.18,13150.26,11064.65,8359.98,11972.61,12343.50,12782.94,17199.50,10659.69,8755.96,6977.75,9564.53,10116.36,13548.70,19141.23,18101.80,15065.75,10552.57,12461.56,9121.67,6182.86,9934.88,10772.85,9514.76,5813.40,7933.47,10701.77,8015.32,11437.76,11544.15,7871.28,6532.07,7981.87,9135.24,14504.66,15892.88,12231.86,10119.29,6921.68,7024.55,7184.94,12273.97,13124.97,12575.84,9008.27,6998.81,7290.75,8529.69,11185.88,13864.50,14279.47,9269.67,7534.30,9772.97,9209.87,8398.17,14532.70,16578.93,8988.75,7334.58,13472.38,9463.90,9360.48,15225.26,11090.13,9836.90,8898.92,8477.34,13060.20,15201.49,17854.08,14318.42,9983.67,7538.94,10137.66,9020.89,10312.10,21147.46,16054.30,9328.71,7222.49,10594.88,10533.00,14338.59,20348.20,19475.46,22108.42,7210.74,8554.71,9614.84,11264.71,14122.47,12331.59,7980.00,8586.65,12827.00,10480.06,12245.09,13337.00,14482.22,9064.95,9280.46,11278.90,9603.18,10607.85,19837.76,12477.03,7921.01,10718.86,12797.53,11123.68,12926.57,18804.94,16301.01,7698.44,9673.77,8644.73,8576.80,15812.02,16432.12,19597.29,7592.71,12604.35,16100.60,13479.26,19729.78,13366.88,14141.72,14561.34,12976.98,13657.75,12378.21,15507.44,15230.34,13297.97,14387.38,12111.94,9589.47,16216.73,11366.94,14351.02,15577.85,13713.92,10067.69,15284.08,13732.23,14458.68,19802.97,13002.11,12252.73,13759.20,14281.84,12599.60,15228.56,14382.18,13831.39,13159.97,12361.39,10125.51,11007.77,13746.84,14753.86,14740.25,12760.70,11269.33,14542.92,9357.00,14782.87,15892.14,15861.32,11289.40,12207.03,13293.47,12318.66,12557.60,15174.26,12772.06,14899.15,8698.24,13264.03,9988.73,13051.37,19166.29,15324.70,12522.02,13368.99,11110.12,15289.57,12765.64,17367.86,18910.44,19232.65,12367.45,10915.58,10599.56,11935.82,21619.18,16630.49,7957.47,10429.33,13308.82,14244.78,9220.23,15902.50,13327.69,7045.13,10270.96,7385.30,8406.35,10727.14,19874.90,14686.63,6649.75,8092.03,8677.25,6463.28,9934.04,14469.26,12015.18,8198.13,6603.34,5549.80,9381.41,7747.75,12610.72,10756.72,9376.65,6734.35,9639.62,8411.91,6177.55,13654.97,10176.90,5941.71,4459.37,5528.23,4578.47,6436.22,11009.66,8226.92,5342.65,5896.53,3598.83,5101.83,5557.15,12974.01,5043.29,5117.21,3765.52,3087.65,3591.54,5204.15,9826.21,10541.43,4565.85,4494.36,4624.86,5534.71,9365.91,9203.16,16374.80,9114.88,5204.99,4491.22,5791.40,7344.04,12588.37,13303.73,5783.23,11286.85,9635.89,14355.19,55385.48,17808.98,12659.39,12993.41,8188.01,6211.19,6344.84,8235.89,12054.01,14776.13,12182.34,10208.64,7986.40,10275.77,11422.74,17120.48,15958.42,13492.22,11677.36,11410.08,14233.83,19709.37,27362.37,26332.06,22847.35,23540.31,22506.17,24919.32,28362.57,35113.65,35545.25,27652.44,0.00,87491.51,27662.64,23021.35,19713.47,18992.61
276,1,2602.11,4600.00,3007.08,3114.18,3178.71,5053.11,3877.91,2259.18,3161.40,2174.83,2845.54,3012.93,2903.40,3442.91,2184.59,1982.23,1614.77,2490.33,3378.73,3966.94,3737.01,1782.46,1493.40,2469.77,2891.08,1143.20,2396.22,4392.50,2134.75,604.76,3469.65,4000.28,3344.33,2150.26,1451.24,2809.80,1858.40,2774.28,4656.01,4493.36,4625.38,3908.43,4572.49,1954.58,1717.60,2933.01,3595.40,4737.68,2488.98,1600.21,3414.77,1708.48,3168.68,2993.25,4287.45,3855.28,1648.80,2287.69,2392.53,3456.39,3291.62,6403.91,5119.28,2446.80,1951.89,3128.69,4489.96,2466.67,3999.04,6110.29,5603.09,1533.37,4794.47,4215.25,3601.69,4620.98,4848.22,1443.85,3270.50,2917.14,2757.40,2748.58,4586.50,4252.08,1525.38,2150.39,1598.32,3194.11,4806.20,4878.70,2881.96,3235.41,2830.99,2978.73,2438.15,2440.29,3133.54,3518.28,1825.43,2160.01,2375.49,2979.35,2543.41,4747.78,5098.96,2783.79,2641.70,3885.36,3290.41,1924.53,3675.15,5545.26,1409.03,2250.36,2157.34,3879.37,2715.10,5015.33,3353.34,2852.23,2652.01,3254.10,3772.84,3249.89,5453.67,5420.74,3659.95,2542.82,2953.51,4346.81,4954.25,6129.71,4736.46,2311.66,2547.25,3303.30,2958.12,3487.35,3572.86,5148.59,4265.66,1762.96,2116.22,3204.88,2781.90,5087.12,3218.64,1048.82,2230.96,2739.73,2328.56,2899.48,4467.77,3498.54,1604.63,2479.49,2434.98,4251.79,4052.36,3673.99,4097.41,1539.69,1876.05,2797.41,2705.65,5392.62,6343.38,4394.81,2572.02,1775.04,2723.21,3524.16,2469.71,5329.76,3957.30,3284.56,1036.54,5235.68,1352.52,3586.76,2457.19,3174.80,5056.40,2534.67,5321.25,4959.13,3395.98,3951.40,3556.22,4735.86,2567.06,4325.36,3418.01,4428.43,4040.95,3799.36,3243.87,3608.42,3603.20,2991.96,4244.50,3983.27,4131.35,2758.19,1159.46,2838.06,1959.53,4391.66,4510.10,4700.02,3942.13,2422.45,2619.56,3100.44,3263.56,1685.14,3496.96,2386.57,2993.80,2687.31,4139.39,3509.06,4287.55,4258.32,3649.82,2557.64,2757.84,3294.30,3412.57,3461.63,4594.56,3342.10,3465.43,1896.86,3196.22,3540.66,3220.29,2641.67,2962.90,1794.60,7131.75,4986.92,3334.69,4271.63,4912.78,5019.23,3478.43,3459.26,3374.31,3065.37,4734.31,4173.71,2397.76,3242.62,2830.59,3150.37,4016.83,3815.03,3705.44,1800.18,1430.36,2466.16,3154.88,4421.49,5958.52,3971.25,2444.50,3106.71,2774.25,3015.67,2548.73,4820.39,4194.98,1826.70,1540.69,1414.16,2480.80,2463.90,2341.80,1724.96,3727.02,1241.01,2993.46,1803.02,1818.30,4327.31,3068.20,1718.23,1690.21,3158.54,1940.60,3488.18,3563.10,1817.69,2640.77,397.74,3150.85,1420.47,2376.21,2209.37,2089.23,1078.51,1338.38,2130.91,3043.72,1620.93,2433.96,2273.90,873.40,1017.17,1796.28,1841.69,1807.31,3030.44,2301.83,2344.73,1355.82,1219.91,2202.72,2788.63,3247.26,2283.72,1465.40,2190.93,2626.27,3965.26,13208.89,6476.54,3126.70,3313.07,1193.65,2270.79,2389.73,2452.35,3427.27,2443.14,1836.80,2286.54,2610.57,2665.83,4285.75,5075.16,5089.95,3972.03,3720.77,4036.37,4735.83,5567.59,9122.33,6224.79,5760.42,5935.13,5674.40,6282.81,7150.95,8853.07,8961.89,6610.38,0.00,20915.06,6612.82,5503.31,4712.55,4540.23
